FileName,md5Hash,Machine,DebugSize,DebugRVA,MajorImageVersion,MajorOSVersion,ExportRVA,ExportSize,IatVRA,MajorLinkerVersion,MinorLinkerVersion,NumberOfSections,SizeOfStackReserve,DllCharacteristics,ResourceSize,BitcoinAddresses,Benign
git-http-fetch.exe,633b95aec8fd8c370ac05daf6ee441a5,332,28,1679465,1,4,1613824,59,1619508,2,29,12,2097152,320,3000,0,1
git-http-push (2).exe,301464687e35936a17216827a91a6cb7,34404,28,1663080,0,4,1626112,58,1633288,2,30,13,2097152,320,3000,0,1
git-wrapper.exe,cddcdb26c5e7125d64b9d66b78bb96e2,34404,28,331878,0,4,307200,56,312160,2,30,13,2097152,320,3000,0,1
git.exe,1d0649b08a47df2d3f8f04b92467d299,332,28,323682,1,4,299008,48,303596,2,29,12,2097152,320,3000,0,1
git2-msvstfs.dll,e87eca62f196be3890c02f311bf8532a,332,56,598720,14,6,670736,25642,598016,12,0,5,1048576,320,1512,0,1
GitHub.Authentication (2).exe,d4acb4dadf4526c4b6ca623e94edc3cc,332,28,302928,0,4,0,0,8192,48,0,3,1048576,34144,1628,0,1
gitk.exe,6f3bfe4a6bc9baae3ba1cfb230ce632d,34404,28,442467,0,4,307200,49,312160,2,30,13,2097152,320,110856,0,1
GKExcel.dll,9447fe07886af81e93534bc6202b6d61,332,56,3368880,0,6,3748176,424,3067904,14,10,6,1048576,320,1152,0,1
gkill.exe,7774bedba666ae4e3b72693d96d57374,34404,28,32768,0,4,0,0,49736,2,28,9,2097152,32768,1256,0,1
GKPowerPoint.dll,fbdd54e23e1daa171bff3aaa2faf3c2a,332,84,1598932,0,6,1638400,209,1601536,14,10,6,1048576,320,1176,0,1
GKWord.dll,500b7af751134697d53d141577fd5de0,332,56,2528640,0,6,2781424,208,2277376,14,10,6,1048576,320,1152,0,1
git-receive-pack.exe,9ef86c6e5c39025a104477f0cb655eea,332,28,323686,1,4,299008,56,303596,2,29,12,2097152,320,3000,0,1
git-remote-ftp.exe,b9d717b4759260dcc41d5d9ecdbe213f,34404,28,1663082,0,4,1626112,60,1633196,2,30,13,2097152,320,3000,0,1
git-remote-http.exe,b6fadd17e053e654d0206e7adf2c657b,332,28,1695850,1,4,1626112,60,1631796,2,29,12,2097152,320,3000,0,1
git-sh-i18n--envsubst (2).exe,33a8fbce63f0c2feacec2f7bf6ec2007,34404,28,1511536,0,4,1478656,66,1485520,2,30,13,2097152,320,3000,0,1
git-sh-i18n--envsubst.exe,2ae303f30452b63f60a9db8493781116,332,28,1544304,1,4,1482752,66,1488320,2,29,12,2097152,320,3000,0,1
git-show-index (2).exe,265b83fc4a97343a77d3b190ea0919a3,34404,28,1511529,0,4,1478656,59,1485520,2,30,13,2097152,320,3000,0,1
git-show-index.exe,f9cf8aa9a3f3a1f73567d6900340981a,332,28,1544297,1,4,1482752,59,1488320,2,29,12,2097152,320,3000,0,1
git-upload-pack (2).exe,c71a483c8b08452b5b16176d426e9e0f,34404,28,1609834,0,4,1576960,60,1583840,2,30,13,2097152,320,3000,0,1
OneDriveStandaloneUpdater (2).exe,6b3797a30bf91cb3b0b346fcda7b9584,332,56,1165264,0,6,1563024,4803,1163264,12,10,5,1048576,33088,2800,0,1
OneDriveStandaloneUpdater.exe,9bd8706c2ce625214c7e7cfaaaeb41b0,332,84,1935200,0,6,2084528,18020,1638400,14,10,6,1048576,49472,2784,1,1
ONENOTE.EXE,71241108d7be0ef974dc73d42558b5ab,332,56,1220288,0,6,1324976,864,1007616,14,10,8,1048576,33088,391420,1,1
ONENOTEM.EXE,f7375789e9013eb31bee6cd8b897ba19,332,56,42688,0,6,0,0,36864,14,10,7,1048576,33088,100388,0,1
onex (2).dll,6b8a11906f4f8259d1e8ad63a61ed8cb,332,84,18560,10,10,167504,932,184320,14,10,6,262144,16704,21344,0,1
onex (3).dll,34c2d392c1eba08aece725ee53c20a57,34404,84,183696,10,10,204816,932,181344,14,10,7,262144,16736,21344,0,1
onex (5).dll,5550a18f4285c3bc993f180fdcebb4d8,332,28,4544,6,6,231184,932,4096,9,0,4,262144,320,19984,0,1
onex (6).dll,d2acf5ea4f950ef5e57337ada1753288,34404,28,4944,6,6,217136,932,4096,9,0,5,262144,320,19984,0,1
onexui (2).dll,d7fc5c79de6fd63e6ef0b722bdaf74c1,332,84,34768,10,10,87616,193,94208,14,10,6,262144,16704,972376,0,1
onexui (3).dll,068c2d59b970c92a7726420f943435f9,34404,84,90208,10,10,104528,196,58288,14,10,7,262144,16736,972376,0,1
onexui (5).dll,fa08d4931e314e169231ffd0bd6c2d1c,332,28,4496,6,6,134336,139,4096,9,0,4,262144,320,972376,0,1
onexui (6).dll,a08d4f604c4413619b907286e009d2d5,34404,28,4928,6,6,121104,139,4096,9,0,5,262144,320,972376,0,1
ONFILTER (2).DLL,ec5a41dd6a2562dbe3458bb839c5e581,332,84,85184,0,6,155648,181,86016,14,10,6,1048576,320,1192,0,1
ONFILTER.DLL,a13586a14363ab17d6d4182371378d87,34404,84,118736,0,6,192512,181,122880,14,10,8,1048576,16736,1192,0,1
ONINTL.DLL,7151b99168cf028722381112e7c5b88e,332,28,4096,0,6,4128,52,0,14,10,2,1048576,1344,165300,0,1
Onix32.dll,be558bede8943a814eefa2d0fb942049,332,0,0,0,6,662336,3845,643072,11,0,5,1048576,320,1281,0,1
OnLineIDCpl (2).dll,e4b62c0ecd1e9626314ed5aa477edb5e,34404,28,6704,6,6,93520,168,4096,9,0,5,262144,320,130152,0,1
OnLineIDCpl.dll,70d408c00f81166037c2d2b5d6f76ce5,332,28,5424,6,6,86816,168,4096,9,0,4,262144,320,130152,0,1
graphedt (2).exe,b37dd9a21b2a8071023e29c8f15818ac,332,84,33088,10,10,0,0,192512,14,10,5,262144,49472,41424,0,1
graphedt.exe,9eb3d85fdcd2f20d5baa606ef56661f7,34404,84,186256,10,10,0,0,135168,14,10,6,524288,49504,41424,0,1
GraphicsPerfSvc (2).dll,141904f0581468b39b579ea33ca57549,34404,84,55088,10,10,63696,124,50032,14,10,6,262144,16736,1232,0,1
GraphicsStressTest.exe,c51012c1a44b4ff7e4617bd1ee498b61,332,28,10812,0,4,0,0,8192,8,0,3,1048576,34112,1624,0,1
GrayJadeSkinImages64 (2).dll,0c18b72580933f7d12071b6562a9c15a,34404,28,8496,0,4,0,0,8192,8,0,6,1048576,0,3167612,1,1
grcat.exe,ca41a693fd50da7c0cbc9fb6a74439ed,34404,28,16384,0,4,0,0,32988,2,28,9,2097152,32768,1256,0,1
grep (2).exe,8f25f917b59b183a3e4d6a4626a39e29,34404,28,196608,0,4,0,0,226464,2,25,9,2097152,32768,1256,0,1
grep.exe,57836c4bf947858d230b1ae43bcb846b,332,28,192512,1,4,0,0,226012,2,25,8,2097152,32768,1256,0,1
GRINTL32.DLL,63f4daef31ae3379bc10b41d9377fabf,332,28,4096,0,6,0,0,0,14,10,2,1048576,1344,115264,0,1
GRLEX.DLL,b964dff9a754bf6471d5375a052cde69,332,28,4096,0,6,0,0,0,14,10,2,1048576,1344,4700,0,1
GROOVEEX.DLL,0da4c845465a47aa9d542179ea3538f8,34404,84,1589452,0,6,1617920,212,1593344,14,10,8,1048576,16736,351440,1,1
GrooveIntlResource.dll,579f365604678b915281707f74ea7e05,34404,28,4096,0,6,4128,64,0,14,10,2,1048576,16736,8911852,1,1
Groupinghc (2).dll,727e1e2beaff4d64b0a336afb0c7bb8c,34404,84,60912,10,10,66176,168,54864,14,10,6,262144,16736,2856,0,1
Groupinghc (3).dll,60d996ac9244ccd12dcb2f3d7d71f461,34404,28,5456,6,6,71296,167,4096,9,0,5,262144,320,2856,0,1
groups.exe,22c9204829fd333cbd487d1d64b430e8,34404,28,32768,0,4,0,0,49752,2,28,9,2097152,32768,1256,0,1
grouptrusteeai (10).dll,88d7cc83f1fc5be22d4f0fb905c2422f,332,84,7808,10,10,25696,112,32768,14,10,6,262144,16704,1056,0,1
grouptrusteeai (11).dll,4b1e6f7debb4444b81c17eeb8d215756,34404,84,29392,10,10,31760,112,25056,14,10,7,262144,16736,1056,0,1
grpconv (10).exe,40e012dc60ddbee9fed966a350941aa4,34404,28,5040,6,6,0,0,4096,9,0,5,524288,33088,3848,0,1
wordicon (2).exe,6c233d4a2afdec0713a5e6458053e419,332,28,4096,0,6,0,0,0,14,10,2,1048576,1344,3007784,0,1
wordpad (2).exe,c808ad6ae603ef431b070a666c1d185f,332,84,219376,10,10,0,0,757760,14,10,6,262144,49472,3467904,0,1
wordpad (3).exe,6b11d15f959feb1651bb7632b2ea57dd,34404,84,829568,10,10,0,0,654728,14,10,7,524288,49504,3467904,0,1
wordpad (5).exe,d1d5e87cfcca4d1fe36cb8725470746e,332,28,8880,6,6,717872,89,4096,9,0,4,262144,33088,3483832,0,1
wordpad (7).exe,ae3c977577c1d56cc8de13483df01d03,34404,28,13648,6,6,1046048,89,4096,9,0,5,524288,33088,3483832,0,1
WordpadFilter (2).dll,1fcfd996fedd1e31ac4cbe24bc7f6026,332,84,53680,10,10,138336,112,147456,14,10,5,262144,16704,1048,0,1
WordpadFilter (3).dll,e8932eb15a6352697b05d8dec081e36a,34404,84,153456,10,10,167616,112,110872,14,10,6,262144,16736,1048,0,1
WordpadFilter (5).dll,8813c1bee0bec7c208b3e64c278cd3fc,34404,28,4960,6,6,226816,112,4096,9,0,5,262144,320,1048,0,1
WordpadFilter (6).dll,dc016aaa3fbc246022363f07d403a306,332,28,4512,6,6,184128,112,4096,9,0,4,262144,320,1048,0,1
workerdd (3).dll,f4b6d2ed7ca7edfbe19ce4dd971003d1,34404,84,13312,10,10,0,0,24576,14,10,8,262144,16736,1128,0,1
WorkflowEngine.dll,730ad4554580918dab31a22afd831dcd,332,28,36952,0,4,0,0,8192,11,0,3,1048576,34144,1104,0,1
AWSSDK.Core.dll,3eb3ca223c2df9b7a3fdc1ff941bba60,332,28,653780,0,4,0,0,8192,48,0,3,1048576,34144,1208,0,1
AWSSDK.KinesisFirehose.dll,e9aec5e82ba4274c767d502bd947d841,332,28,81132,0,4,0,0,8192,48,0,3,1048576,34144,1604,0,1
awt (2).dll,d5f467665b819411a766e7aba5196c7f,34404,28,964560,0,5,1265856,43733,962560,10,0,6,1048576,320,64536,0,1
awt.dll,90b200ad12ef7ee5b947bd9797a57ce1,332,28,758752,0,5,953136,45311,757760,10,0,5,1048576,320,85704,0,1
AXE8SharedExpat (2).dll,449bf43bcfef8f682668d2b2c01f6776,332,56,139664,0,6,176048,146,139264,12,0,5,1048576,320,1712,0,1
AXE8SharedExpat.dll,86852e203656dc11f3884a212acddaac,332,56,143760,0,6,180144,146,143360,12,0,5,1048576,320,1712,0,1
AxInstSv (2).dll,947ff5992e26afd4caa34506678b70bc,34404,84,89440,10,10,100896,112,71776,14,10,7,262144,16736,3208,0,1
AxInstSv (3).dll,a9cd8fd25f1dd28924e52a652445e061,34404,28,5776,6,6,109616,111,4096,9,0,5,262144,320,3272,0,1
AxInstUI (2).exe,834a759cb14febb0c7b680e2d7e227b2,34404,84,9136,10,10,0,0,8464,14,10,6,524288,49504,50048,0,1
AxInstUI (3).exe,3fa544193ba22df4fb0c85757f4bc576,34404,28,4608,6,6,0,0,4096,9,0,5,524288,33088,50048,0,1
AxInterop.WMPLib.dll,f0e391cc73de9075216950831ef078c4,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,792,0,1
AXSLE (2).dll,c3c9b70e26bd0c72bb84c0972398e94b,332,56,430720,0,6,559776,151,430080,12,0,5,1048576,320,1624,0,1
AXSLE.dll,2052346ab996d2b1a5aee58b8b043ca4,332,56,434816,0,6,564448,151,434176,12,0,5,1048576,320,1624,0,1
azroles (2).dll,3b6339bfc58cfc64ede8bd16c5926f9c,332,84,97232,10,10,420176,1211,434176,14,10,6,262144,16704,321928,0,1
azroles (3).dll,a6a4202a770695acc15c6a51d1a0da63,34404,84,496928,10,10,528336,1212,397336,14,10,7,262144,16736,321928,0,1
azroles (5).dll,071293de7693aa12528a8605b44c1f88,332,28,5440,6,6,464192,1211,4096,9,0,4,262144,320,321928,0,1
azroles (6).dll,0c39c54fe218efd538dc7c6c3a739ceb,34404,28,6736,6,6,619872,1211,4096,9,0,5,262144,320,321928,0,1
azroleui (2).dll,c382957ff570e758252076ff7378dfb7,332,84,55808,10,10,247712,165,286720,14,10,5,262144,16704,25864,0,1
azroleui (3).dll,7d5e28b1287a6934922c80faeac003e9,34404,84,285424,10,10,355024,168,251144,14,10,6,262144,16736,25872,0,1
ServiceHub.Host.CLR.x64.ni.exe,f5033ecba94c6729a21426820f679edc,34404,56,19036,0,5,0,0,0,11,0,4,0,33088,1056,0,1
ServiceHub.Host.CLR.x64.resources (10).dll,44bc39081b9495d1d22439af7feedbd4,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (11).dll,aa97fac14023d7f434dbc6d54441ad4c,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (12).dll,6fb1bfb0e091b58b4ce415eecb7a1c96,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (13).dll,6af2f6f6dc4cca95b38bd720a555112f,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (2).dll,6c3cbdaee6be5a5d1a556818ccc3f850,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (3).dll,a0620281ce0fefa977ad72b9e394f0b5,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (4).dll,5d3cfcc15062b4e8bd25a6cce05a6677,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (5).dll,362adcf043ed5f67608bec06745e44b4,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (6).dll,840128c8975f7e05cdf64eaefb12d92b,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (7).dll,f0d2d7c41f8b0cb277a21c4a4092e4f6,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (8).dll,7fec8c46aadad12c3b9242f75ec538aa,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources (9).dll,5d1ed28439f383e254ccfdb92b302685,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
ServiceHub.Host.CLR.x64.resources.dll,b38d41ad19bf235e32e4f0b9fd9cbd6f,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,768,0,1
SupportAssistAgentCore.dll,76cf04349252c9e4c91c955d693ba66d,332,28,151316,0,4,0,0,8192,11,0,3,1048576,34144,1032,0,1
SupportAssistAppLauncher.exe,b7207e69e21bf8eb00ebf3acdad0a4f9,332,28,19540,0,4,0,0,8192,11,0,3,1048576,34144,1576,0,1
SupportAssistAutoUpgrade.exe,235452fcc905e24eb234e9ddf3b1cc89,332,28,18520,0,4,0,0,8192,11,0,3,1048576,34144,4008,0,1
SupportAssistCore.dll,f30af6f02b5b954ec12528890ffdc5eb,332,28,27560,0,4,0,0,8192,11,0,3,1048576,34144,1008,0,1
SupportAssistDetect.Admin.dll,1876d3e7a8bfaefec477c1cee9e49cbe,332,0,0,0,4,0,0,8192,11,0,3,1048576,34144,1080,0,1
SupportAssistDetect.dll,8e48c31f19a632acc684b9227287baba,332,0,0,0,4,0,0,8192,11,0,3,1048576,34144,69400,0,1
SupportAssistHandlers.dll,56c09e9136e56c066abf5dfe6222276b,332,28,211152,0,4,0,0,8192,11,0,3,1048576,34144,1040,0,1
SupportAssistInstallerUI.exe,b43b5fd42279e32c6c77dfa827765544,332,28,130192,0,4,0,0,8192,11,0,3,1048576,34144,3976,0,1
SupportAssistInstallerUI.resources (10).dll,3dd96d5815701812704c262e397b51cc,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (11).dll,3e1190170bf194fbfa7e29edd793a270,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (12).dll,0e9827449a76980807f7d123aa8c66a9,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (13).dll,38eae6d4ca683d8053a51546da484efb,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (14).dll,01596731e242c519eedcab88908f31dc,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (15).dll,e99903402f5860ff9150c24faa988fff,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (16).dll,0720d34d9fec4d8571ff41d62bec5fce,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (17).dll,e5e449e0d2cc236eed9f9f924a6378fe,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (18).dll,4a21ca54f40ef6d391066c8ec135f6c8,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (19).dll,50b388385063cd41c421ce661b6ce506,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (2).dll,ecd5724ca8c02800334e3ede94e82e45,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (20).dll,639d709bc1dd239f7b97a68ee0973729,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (21).dll,2c43134d9c508fde9b9d574612fda46d,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (22).dll,74fbe4c83b006fc844240b4926d40be7,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
SupportAssistInstallerUI.resources (23).dll,6dd81537a32b773b7274272b02f22072,332,0,0,0,4,0,0,8192,11,0,3,1048576,34112,1112,0,1
Microsoft.VisualStudio.Web.Host.Shared.dll,2a0b8a53251af795118faa3a34fb7139,332,56,26404,0,4,0,0,8192,48,0,3,1048576,34144,6240,0,1
Microsoft.VisualStudio.Web.Host.Shared.ni.dll,9084c0a14005031dd5eda3702e060e2f,332,56,70928,0,5,0,0,0,11,0,4,0,34112,1266,0,1
Microsoft.VisualStudio.Web.HTML.dll,97521f2f6e8cc422680745a71d7ac15f,332,56,75584,0,4,0,0,8192,48,0,3,1048576,34144,43080,0,1
Microsoft.VisualStudio.Web.HTML.Implementation.dll,887b53e9c9e501fe7c2df96eb5299af4,332,56,473924,0,4,0,0,8192,48,0,3,1048576,34144,52196,0,1
Microsoft.VisualStudio.Web.HTML.Implementation.ni.dll,554978ca99a8a4db706c75cb66cf793a,332,56,1414716,0,5,0,0,0,11,0,4,0,34112,1330,0,1
Microsoft.VisualStudio.Web.ni.dll,1046c50077da48ea1c4baa45e83f1a6b,332,56,2218360,0,5,0,0,0,11,0,4,0,34112,1048,0,1
Microsoft.VisualStudio.Web.PackageManagement.dll,e5cf5cbd26ba2d30d99e9ea7614f558c,332,56,312656,0,4,0,0,8192,48,0,3,1048576,34144,1088,0,1
Microsoft.VisualStudio.Web.PageInspector.DataObjects.dll,0538d5ea6841c34d7c7452400dafcda1,332,56,19144,0,4,0,0,8192,48,0,3,1048576,34144,1252,0,1
Microsoft.VisualStudio.Web.PageInspector.dll,71ceb6d44a09b8c00d51885b532351e0,332,56,160812,0,4,0,0,8192,48,0,3,1048576,34144,1128,0,1
Microsoft.VisualStudio.Web.PageInspector.HtmlParser.dll,9a21e22336c30979768d706494f0c69c,332,56,117368,0,4,0,0,8192,48,0,3,1048576,34144,1176,0,1
Microsoft.VisualStudio.Web.PageInspector.Package.dll,c854a3876854b4a526b9e4c9cff84ecb,332,56,510644,0,4,0,0,8192,48,0,3,1048576,34144,1176,0,1
wdc (2).dll,3f10941c3dfc8b4532cd382e8f91d2fb,332,84,42176,10,10,535920,229,561152,14,10,6,262144,16704,706712,0,1
wdc (3).dll,00c108e1d1220f823154b942dcc8ab4f,34404,84,537424,10,10,647328,232,515968,14,10,7,262144,16736,706712,0,1
wdc (5).dll,02c86412f77e7062b87bb89bc7032487,34404,28,7904,6,6,649216,229,4096,9,0,5,262144,320,702032,0,1
wdc (6).dll,f1ecc14f1eb1cd52fae35f7def6a31ce,332,28,6016,6,6,520448,229,4096,9,0,4,262144,320,702032,0,1
WdfCoInstaller01011 (2).dll,ade4a687ae1080d14475bbaca2797680,34404,28,4144,6,6,60272,241,87016,10,10,6,262144,320,1724332,0,1
WdfCoinstaller01011 (3).dll,cea966db4454ab06ab3d18c3de154eea,332,28,4128,6,6,53168,241,78400,10,10,5,262144,320,1565040,0,1
WdfCoInstaller01011 (4).dll,2ef2f4379328fc80684668f2f87aa9a5,34404,28,4144,6,6,60272,241,87016,10,10,6,262144,320,1724332,0,1
WdfCoInstaller01011 (8).dll,c80fab215007b5a7d84c284005350c92,34404,28,4144,6,6,60272,241,87016,10,10,6,262144,320,1724332,0,1
wdi (2).dll,e7ad4a0989ab0be7d6b6a6b0811590a7,332,84,7776,10,10,77936,1716,86016,14,10,6,262144,16704,1304,0,1
wdi (3).dll,ab406f30be98cdb7aa7171336ef031ba,34404,84,78768,10,10,92336,1716,74096,14,10,7,262144,16736,1304,0,1
wdi (5).dll,be0c89762362f619d2f0718bb5acee58,34404,28,5104,6,6,82480,1716,4096,9,0,5,262144,320,1304,0,1
runtime-vccrt-win-msil (2).dll,84b9d22e324fc21ad948af40b384a4b4,332,84,162240,10,6,0,0,159744,14,10,5,1048576,320,1128,0,1
RuntimeBroker (2).exe,bd4401441a21bf1abce6404f4231db4d,34404,84,66880,10,10,0,0,62640,14,10,8,524288,49632,2392,0,1
rview.exe,79f2f77615cdb3bc0c7a15445b2487d3,34404,28,2334720,0,4,2519040,80073,2603084,2,28,11,2097152,32768,1256,0,1
RW001Ext.dll,a74d5f1b7eaea8fea1a893fbb8dc5abe,34404,28,4960,6,6,34128,165,4096,9,0,5,262144,64,65924,0,1
RW330Ext.dll,33bea10dd3666d944295ec6fe782cec2,34404,28,4960,6,6,35216,165,4096,9,0,5,262144,64,70456,0,1
RW430Ext.dll,7c249fef049d416c21775bb9086e3b0a,34404,28,4960,6,6,34128,165,4096,9,0,5,262144,64,45852,0,1
RW450Ext.dll,180c3abb94dc8c9da108f705140921db,34404,28,4992,6,6,35952,165,4096,9,0,5,262144,64,68112,0,1
RWia001.dll,38bf1daeb1e9f9f228af204eeb812823,34404,28,4864,6,6,79248,124,4096,9,0,6,262144,64,145680,0,1
RWia330.dll,3b7088d0b154fda9c7ecd207af2abc47,34404,28,4864,6,6,79616,124,4096,9,0,6,262144,64,144760,0,1
RWia430.dll,12e8ad61d19f7196587163eb04407953,34404,28,4864,6,6,79248,124,4096,9,0,6,262144,64,145432,0,1
RWia450.dll,808de9f45b031b067f1fe620241676ab,34404,28,4880,6,6,81600,124,4096,9,0,6,262144,64,148952,0,1
rwinsta (2).exe,151496fb163364610e0541ee809ddec3,34404,28,4816,6,6,0,0,4096,9,0,5,524288,33088,2040,0,1
IEAdvpack (3).dll,247d95e4e7b38b83d67d82c8821f5426,332,84,17984,10,10,106096,2345,167936,14,10,5,262144,16704,2008,0,1
IEAdvpack (5).dll,3ed96af516857d238d8da26cbee2d709,34404,84,127168,10,10,133024,2348,110912,14,10,6,262144,16736,2008,0,1
ieakeng (2).dll,46d00b00065fa814bdcd742ec571c66a,34404,28,6224,6,6,174432,2263,4096,9,0,5,262144,64,1336,0,1
ieakeng.dll,d81b2d1c6de9258799bb1b6b3834c1d9,332,28,5168,6,6,150512,2263,4096,9,0,4,262144,320,1336,0,1
ieaksie (2).dll,f637eb31992645169bf654bd7206a9ca,34404,28,6640,6,6,218912,164,4096,9,0,5,262144,64,61000,0,1
ieaksie.dll,d0a2075183a9b70a76a52920242b28ea,332,28,5392,6,6,180048,164,4096,9,0,4,262144,320,61000,0,1
ieakui (2).dll,e7bc6c9602093fa7f9f0864fe9465d7f,34404,0,0,6,6,0,0,0,9,0,1,262144,64,163088,0,1
ieakui.dll,7fc391d9d7b4b4e6a627a380e461ffa3,332,0,0,6,6,0,0,0,9,0,1,262144,1344,163088,0,1
ieapfltr (10).dll,bb9fee4b56ce9d1dd206f74206c0093d,34404,56,403872,6,6,425816,165,405504,8,0,6,262144,64,1400,0,1
ieapfltr (5).dll,ce91e55bb3a58209081c7a4d23545eb9,34404,84,789328,10,10,840480,444,772904,14,10,8,262144,16736,707944,0,1
ieapfltr (7).dll,ca8e740108a1db8c1145ca6da8f0ec68,332,84,22000,10,10,708064,441,716800,14,10,7,262144,16704,707944,0,1
ieapfltr (9).dll,e13db5db5f46ccfb83a4ff3968d72952,332,56,425880,6,6,117248,165,4096,8,0,4,262144,320,1400,0,1
IEAWSDC (2).DLL,71b381f1027d7bf9fe806bd487b18c55,332,84,185036,0,6,237568,494,188416,14,10,6,1048576,320,7648,0,1
Uninstall.exe,423e1c19cf5225230b4515d00722992c,332,0,0,6,4,0,0,32768,6,0,5,1048576,34112,29472,0,1
uninstaller.exe,905aba60d34760b5bacf8fa8fbd0f8f3,332,0,0,6,5,0,0,36864,10,0,6,1048576,34112,422352,0,1
UninstallVulkanRT (2).exe,2f9459db3cffab82b1fb2304114a78d1,332,84,41296,6,5,0,0,36864,14,0,6,1048576,34112,104960,0,1
UninstallVulkanRT.exe,a8be6f434e40dbc2625d45eb1c08395f,332,84,41328,6,5,0,0,36864,14,0,6,1048576,50496,193712,0,1
uniplat (2).dll,fa95fcfad1097c6e79ecfd107c8d8a07,332,84,5056,10,10,13248,1170,20480,14,10,6,262144,16704,1080,0,1
uniplat (3).dll,a1dbeb31b4e14b8feeed197c271ba10b,34404,84,18624,10,10,20672,1172,17264,14,10,7,262144,16736,1080,0,1
uniplat (5).dll,dbb8f9317756103819eb7142f446553c,34404,28,4832,6,6,23936,1170,4096,9,0,5,262144,320,1080,0,1
uniplat (6).dll,585619935080f797497b2be80c7fc0e5,332,28,4464,6,6,18896,1170,4096,9,0,4,262144,320,1080,0,1
uniq (2).exe,c90455be8898ad4b2afb0861010a79f8,34404,28,40960,0,4,0,0,58000,2,28,9,2097152,32768,1256,0,1
uniq.exe,6e46ca101e44daa5de308e894d3fc1a0,332,28,40960,1,4,0,0,57760,2,28,8,2097152,32768,1256,0,1
UNIRES (2).DLL,2dcff5e4d8636e942ba58958b0153b01,332,56,4096,10,10,0,0,0,14,10,2,262144,1344,853392,0,1
UNIRES (3).DLL,bc09101f507576b7b805e38ff25e5212,34404,56,4096,10,10,0,0,0,14,10,2,262144,352,853392,0,1
UNIRES (6).DLL,925ef0405971636a5ff125c0bb928364,34404,0,0,6,6,0,0,0,10,10,1,262144,320,840456,0,1
UNIRES (7).DLL,33ca60aaa9d99cf8f14fa102ad10526a,34404,0,0,6,6,0,0,0,9,0,1,262144,64,761840,0,1
Unistore (3).dll,fd5c27c4c2ed2495691c13e9919c1cce,332,84,68848,10,10,895792,1439,913408,14,10,6,262144,16704,16936,0,1
Unistore (5).dll,46718991ba67aaf624b6b609e0bcaca7,34404,84,987632,10,10,1147792,1440,938976,14,10,7,262144,16736,16936,0,1
UnityConfig.dll,f06740210efd61ff12fd52a02f6f9b50,332,28,18932,0,4,0,0,8192,11,0,3,1048576,34144,960,0,1
